site_slug,date,day_active,slot_count
leicester-gym,Sunday 27 September 2026,True,0
leicester-gym,Monday 28 September 2026,True,0
leicester-gym,Tuesday 29 September 2026,True,0
leicester-gym,Wednesday 30 September 2026,True,0
leicester-gym,Thursday 1 October 2026,True,0
leicester-gym,Friday 2 October 2026,True,0
leicester-gym,Saturday 3 October 2026,True,0
leicester-gym,Sunday 4 October 2026,True,0
leicester-gym,Monday 5 October 2026,True,0
leicester-gym,Tuesday 6 October 2026,True,0
leicester-gym,Wednesday 7 October 2026,False,0
leicester-gym,Thursday 8 October 2026,False,0
leicester-gym,Friday 9 October 2026,False,0
leicester-gym,Saturday 10 October 2026,False,0
leicester-gym,Sunday 11 October 2026,False,0
leicester,Monday 21 September 2026,False,0
leicester,Tuesday 22 September 2026,False,0
leicester,Wednesday 23 September 2026,True,0
leicester,Thursday 24 September 2026,True,0
leicester,Friday 25 September 2026,True,0
leicester,Saturday 26 September 2026,True,0
leicester,Sunday 27 September 2026,True,0
leicester,Monday 28 September 2026,True,0
leicester,Tuesday 29 September 2026,True,0
leicester,Wednesday 30 September 2026,True,0
leicester,Thursday 1 October 2026,True,0
leicester,Friday 2 October 2026,True,0
leicester,Saturday 3 October 2026,True,0
leicester,Sunday 4 October 2026,True,0
leicester,Monday 5 October 2026,True,0
leicester,Tuesday 6 October 2026,True,0
leicester,Wednesday 7 October 2026,False,0
leicester,Thursday 8 October 2026,False,0
leicester,Friday 9 October 2026,False,0
leicester,Saturday 10 October 2026,False,0
leicester,Sunday 11 October 2026,False,0
letchworth,Monday 21 September 2026,False,0
letchworth,Tuesday 22 September 2026,False,0
letchworth,Wednesday 23 September 2026,True,1
letchworth,Thursday 24 September 2026,True,0
letchworth,Friday 25 September 2026,True,0
letchworth,Saturday 26 September 2026,True,0
letchworth,Sunday 27 September 2026,True,0
letchworth,Monday 28 September 2026,True,1
letchworth,Tuesday 29 September 2026,True,4
letchworth,Wednesday 30 September 2026,True,1
letchworth,Thursday 1 October 2026,True,1
letchworth,Friday 2 October 2026,True,0
letchworth,Saturday 3 October 2026,True,0
letchworth,Sunday 4 October 2026,True,0
letchworth,Monday 5 October 2026,True,3
letchworth,Tuesday 6 October 2026,True,5
letchworth,Wednesday 7 October 2026,False,0
letchworth,Thursday 8 October 2026,False,0
letchworth,Friday 9 October 2026,False,0
letchworth,Saturday 10 October 2026,False,0
letchworth,Sunday 11 October 2026,False,0
liverpool,Monday 21 September 2026,False,0
liverpool,Tuesday 22 September 2026,False,0
liverpool,Wednesday 23 September 2026,True,1
liverpool,Thursday 24 September 2026,True,2
liverpool,Friday 25 September 2026,True,1
liverpool,Saturday 26 September 2026,True,0
liverpool,Sunday 27 September 2026,True,0
liverpool,Monday 28 September 2026,True,0
liverpool,Tuesday 29 September 2026,True,10
liverpool,Wednesday 30 September 2026,True,4
liverpool,Thursday 1 October 2026,True,3
liverpool,Friday 2 October 2026,True,0
liverpool,Saturday 3 October 2026,True,0
liverpool,Sunday 4 October 2026,True,0
liverpool,Monday 5 October 2026,True,0
liverpool,Tuesday 6 October 2026,True,13
liverpool,Wednesday 7 October 2026,False,0
liverpool,Thursday 8 October 2026,False,0
liverpool,Friday 9 October 2026,False,0
liverpool,Saturday 10 October 2026,False,0
liverpool,Sunday 11 October 2026,False,0
london-canary-wharf,Monday 21 September 2026,False,0
london-canary-wharf,Tuesday 22 September 2026,False,0
london-canary-wharf,Wednesday 23 September 2026,True,0
london-canary-wharf,Thursday 24 September 2026,True,0
london-canary-wharf,Friday 25 September 2026,True,0
london-canary-wharf,Saturday 26 September 2026,True,0
london-canary-wharf,Sunday 27 September 2026,True,0
london-canary-wharf,Monday 28 September 2026,True,0
london-canary-wharf,Tuesday 29 September 2026,True,0
london-canary-wharf,Wednesday 30 September 2026,True,0
london-canary-wharf,Thursday 1 October 2026,True,0
london-canary-wharf,Friday 2 October 2026,True,0
london-canary-wharf,Saturday 3 October 2026,True,0
london-canary-wharf,Sunday 4 October 2026,True,0
london-canary-wharf,Monday 5 October 2026,True,0
london-canary-wharf,Tuesday 6 October 2026,True,0
london-canary-wharf,Wednesday 7 October 2026,False,0
london-canary-wharf,Thursday 8 October 2026,False,0
london-canary-wharf,Friday 9 October 2026,False,0
london-canary-wharf,Saturday 10 October 2026,False,0
london-canary-wharf,Sunday 11 October 2026,False,0
london-city,Monday 21 September 2026,False,0
london-city,Tuesday 22 September 2026,False,0
london-city,Wednesday 23 September 2026,True,0
london-city,Thursday 24 September 2026,True,0
london-city,Friday 25 September 2026,True,0
london-city,Saturday 26 September 2026,True,0
london-city,Sunday 27 September 2026,True,0
london-city,Monday 28 September 2026,True,0
london-city,Tuesday 29 September 2026,True,9
london-city,Wednesday 30 September 2026,True,1
london-city,Thursday 1 October 2026,True,7
london-city,Friday 2 October 2026,True,2
london-city,Saturday 3 October 2026,True,0
london-city,Sunday 4 October 2026,True,0
london-city,Monday 5 October 2026,True,0
london-city,Tuesday 6 October 2026,True,8
london-city,Wednesday 7 October 2026,False,0
london-city,Thursday 8 October 2026,False,0
london-city,Friday 9 October 2026,False,0
london-city,Saturday 10 October 2026,False,0
london-city,Sunday 11 October 2026,False,0
milton-keynes,Monday 21 September 2026,False,0
milton-keynes,Tuesday 22 September 2026,False,0
milton-keynes,Wednesday 23 September 2026,True,0
milton-keynes,Thursday 24 September 2026,True,0
milton-keynes,Friday 25 September 2026,True,0
milton-keynes,Saturday 26 September 2026,True,0
milton-keynes,Sunday 27 September 2026,True,0
milton-keynes,Monday 28 September 2026,True,5
milton-keynes,Tuesday 29 September 2026,True,2
milton-keynes,Wednesday 30 September 2026,True,0
milton-keynes,Thursday 1 October 2026,True,0
milton-keynes,Friday 2 October 2026,True,2
milton-keynes,Saturday 3 October 2026,True,0
milton-keynes,Sunday 4 October 2026,True,0
milton-keynes,Monday 5 October 2026,True,2
milton-keynes,Tuesday 6 October 2026,True,4
milton-keynes,Wednesday 7 October 2026,False,0
milton-keynes,Thursday 8 October 2026,False,0
milton-keynes,Friday 9 October 2026,False,0
milton-keynes,Saturday 10 October 2026,False,0
milton-keynes,Sunday 11 October 2026,False,0
moorgate,Monday 21 September 2026,False,0
moorgate,Tuesday 22 September 2026,False,0
moorgate,Wednesday 23 September 2026,True,0
moorgate,Thursday 24 September 2026,True,0
moorgate,Friday 25 September 2026,True,0
moorgate,Saturday 26 September 2026,True,0
moorgate,Sunday 27 September 2026,True,0
moorgate,Monday 28 September 2026,True,1
moorgate,Tuesday 29 September 2026,True,1
moorgate,Wednesday 30 September 2026,True,6
moorgate,Thursday 1 October 2026,True,0
moorgate,Friday 2 October 2026,True,4
moorgate,Saturday 3 October 2026,True,0
moorgate,Sunday 4 October 2026,True,0
moorgate,Monday 5 October 2026,True,9
moorgate,Tuesday 6 October 2026,True,3
moorgate,Wednesday 7 October 2026,False,0
moorgate,Thursday 8 October 2026,False,0
moorgate,Friday 9 October 2026,False,0
moorgate,Saturday 10 October 2026,False,0
moorgate,Sunday 11 October 2026,False,0
newbury,Monday 21 September 2026,False,0
newbury,Tuesday 22 September 2026,False,0
newbury,Wednesday 23 September 2026,True,0
newbury,Thursday 24 September 2026,True,0
newbury,Friday 25 September 2026,True,0
newbury,Saturday 26 September 2026,True,0
newbury,Sunday 27 September 2026,True,0
newbury,Monday 28 September 2026,True,0
newbury,Tuesday 29 September 2026,True,0
newbury,Wednesday 30 September 2026,True,1
newbury,Thursday 1 October 2026,True,1
newbury,Friday 2 October 2026,True,0
newbury,Saturday 3 October 2026,True,0
newbury,Sunday 4 October 2026,True,0
newbury,Monday 5 October 2026,True,0
newbury,Tuesday 6 October 2026,True,11
newbury,Wednesday 7 October 2026,False,0
newbury,Thursday 8 October 2026,False,0
newbury,Friday 9 October 2026,False,0
newbury,Saturday 10 October 2026,False,0
newbury,Sunday 11 October 2026,False,0
newcastle,Monday 21 September 2026,False,0
newcastle,Tuesday 22 September 2026,False,0
newcastle,Wednesday 23 September 2026,True,0
newcastle,Thursday 24 September 2026,True,0
newcastle,Friday 25 September 2026,True,0
newcastle,Saturday 26 September 2026,True,0
newcastle,Sunday 27 September 2026,True,0
newcastle,Monday 28 September 2026,True,0
newcastle,Tuesday 29 September 2026,True,0
newcastle,Wednesday 30 September 2026,True,0
newcastle,Thursday 1 October 2026,True,1
newcastle,Friday 2 October 2026,True,0
newcastle,Saturday 3 October 2026,True,0
newcastle,Sunday 4 October 2026,True,0
newcastle,Monday 5 October 2026,True,2
newcastle,Tuesday 6 October 2026,True,0
newcastle,Wednesday 7 October 2026,False,0
newcastle,Thursday 8 October 2026,False,0
newcastle,Friday 9 October 2026,False,0
newcastle,Saturday 10 October 2026,False,0
newcastle,Sunday 11 October 2026,False,0
newcastle-under-lyme,Monday 21 September 2026,False,0
newcastle-under-lyme,Tuesday 22 September 2026,False,0
newcastle-under-lyme,Wednesday 23 September 2026,True,0
newcastle-under-lyme,Thursday 24 September 2026,True,0
newcastle-under-lyme,Friday 25 September 2026,True,0
newcastle-under-lyme,Saturday 26 September 2026,True,0
newcastle-under-lyme,Sunday 27 September 2026,True,0
newcastle-under-lyme,Monday 28 September 2026,True,0
newcastle-under-lyme,Tuesday 29 September 2026,True,0
newcastle-under-lyme,Wednesday 30 September 2026,True,0
newcastle-under-lyme,Thursday 1 October 2026,True,0
newcastle-under-lyme,Friday 2 October 2026,True,0
newcastle-under-lyme,Saturday 3 October 2026,True,0
newcastle-under-lyme,Sunday 4 October 2026,True,0
newcastle-under-lyme,Monday 5 October 2026,True,0
newcastle-under-lyme,Tuesday 6 October 2026,True,0
newcastle-under-lyme,Wednesday 7 October 2026,False,0
newcastle-under-lyme,Thursday 8 October 2026,False,0
newcastle-under-lyme,Friday 9 October 2026,False,0
newcastle-under-lyme,Saturday 10 October 2026,False,0
newcastle-under-lyme,Sunday 11 October 2026,False,0
norbury,Monday 21 September 2026,False,0
norbury,Tuesday 22 September 2026,False,0
norbury,Wednesday 23 September 2026,True,0
norbury,Thursday 24 September 2026,True,0
norbury,Friday 25 September 2026,True,0
norbury,Saturday 26 September 2026,True,0
norbury,Sunday 27 September 2026,True,0
norbury,Monday 28 September 2026,True,0
norbury,Tuesday 29 September 2026,True,0
norbury,Wednesday 30 September 2026,True,0
norbury,Thursday 1 October 2026,True,4
norbury,Friday 2 October 2026,True,0
norbury,Saturday 3 October 2026,True,0
norbury,Sunday 4 October 2026,True,0
norbury,Monday 5 October 2026,True,0
norbury,Tuesday 6 October 2026,True,4
norbury,Wednesday 7 October 2026,False,0
norbury,Thursday 8 October 2026,False,0
norbury,Friday 9 October 2026,False,0
norbury,Saturday 10 October 2026,False,0
norbury,Sunday 11 October 2026,False,0
northampton,Monday 21 September 2026,False,0
northampton,Tuesday 22 September 2026,False,0
northampton,Wednesday 23 September 2026,True,0
northampton,Thursday 24 September 2026,True,0
northampton,Friday 25 September 2026,True,0
northampton,Saturday 26 September 2026,True,0
northampton,Sunday 27 September 2026,True,0
northampton,Monday 28 September 2026,True,0
northampton,Tuesday 29 September 2026,True,0
northampton,Wednesday 30 September 2026,True,0
northampton,Thursday 1 October 2026,True,0
northampton,Friday 2 October 2026,True,0
northampton,Saturday 3 October 2026,True,0
northampton,Sunday 4 October 2026,True,0
northampton,Monday 5 October 2026,True,0
northampton,Tuesday 6 October 2026,True,0
northampton,Wednesday 7 October 2026,False,0
northampton,Thursday 8 October 2026,False,0
northampton,Friday 9 October 2026,False,0
northampton,Saturday 10 October 2026,False,0
northampton,Sunday 11 October 2026,False,0
norwich,Monday 21 September 2026,False,0
norwich,Tuesday 22 September 2026,False,0
norwich,Wednesday 23 September 2026,True,1
norwich,Thursday 24 September 2026,True,0
norwich,Friday 25 September 2026,True,0
norwich,Saturday 26 September 2026,True,0
norwich,Sunday 27 September 2026,True,0
norwich,Monday 28 September 2026,True,0
norwich,Tuesday 29 September 2026,True,1
norwich,Wednesday 30 September 2026,True,4
norwich,Thursday 1 October 2026,True,0
norwich,Friday 2 October 2026,True,0
norwich,Saturday 3 October 2026,True,4
norwich,Sunday 4 October 2026,True,0
norwich,Monday 5 October 2026,True,0
norwich,Tuesday 6 October 2026,True,3
norwich,Wednesday 7 October 2026,False,0
norwich,Thursday 8 October 2026,False,0
norwich,Friday 9 October 2026,False,0
norwich,Saturday 10 October 2026,False,0
norwich,Sunday 11 October 2026,False,0
nottingham,Monday 21 September 2026,False,0
nottingham,Tuesday 22 September 2026,False,0
nottingham,Wednesday 23 September 2026,True,0
nottingham,Thursday 24 September 2026,True,0
nottingham,Friday 25 September 2026,True,4
nottingham,Saturday 26 September 2026,True,0
nottingham,Sunday 27 September 2026,True,0
nottingham,Monday 28 September 2026,True,0
nottingham,Tuesday 29 September 2026,True,1
nottingham,Wednesday 30 September 2026,True,2
nottingham,Thursday 1 October 2026,True,4
nottingham,Friday 2 October 2026,True,4
nottingham,Saturday 3 October 2026,True,0
nottingham,Sunday 4 October 2026,True,0
nottingham,Monday 5 October 2026,True,0
nottingham,Tuesday 6 October 2026,True,7
nottingham,Wednesday 7 October 2026,False,0
nottingham,Thursday 8 October 2026,False,0
nottingham,Friday 9 October 2026,False,0
nottingham,Saturday 10 October 2026,False,0
nottingham,Sunday 11 October 2026,False,0
nuneaton,Monday 21 September 2026,False,0
nuneaton,Tuesday 22 September 2026,False,0
nuneaton,Wednesday 23 September 2026,True,0
nuneaton,Thursday 24 September 2026,True,0
nuneaton,Friday 25 September 2026,True,0
nuneaton,Saturday 26 September 2026,True,0
nuneaton,Sunday 27 September 2026,True,0
nuneaton,Monday 28 September 2026,True,0
nuneaton,Tuesday 29 September 2026,True,0
nuneaton,Wednesday 30 September 2026,True,0
nuneaton,Thursday 1 October 2026,True,0
nuneaton,Friday 2 October 2026,True,0
nuneaton,Saturday 3 October 2026,True,0
nuneaton,Sunday 4 October 2026,True,0
nuneaton,Monday 5 October 2026,True,0
nuneaton,Tuesday 6 October 2026,True,0
nuneaton,Wednesday 7 October 2026,False,0
nuneaton,Thursday 8 October 2026,False,0
nuneaton,Friday 9 October 2026,False,0
nuneaton,Saturday 10 October 2026,False,0
nuneaton,Sunday 11 October 2026,False,0
oxford,Monday 21 September 2026,False,0
oxford,Tuesday 22 September 2026,False,0
oxford,Wednesday 23 September 2026,True,0
oxford,Thursday 24 September 2026,True,0
oxford,Friday 25 September 2026,True,0
oxford,Saturday 26 September 2026,True,0
oxford,Sunday 27 September 2026,True,0
oxford,Monday 28 September 2026,True,0
oxford,Tuesday 29 September 2026,True,0
oxford,Wednesday 30 September 2026,True,0
oxford,Thursday 1 October 2026,True,0
oxford,Friday 2 October 2026,True,0
oxford,Saturday 3 October 2026,True,0
oxford,Sunday 4 October 2026,True,0
oxford,Monday 5 October 2026,True,0
oxford,Tuesday 6 October 2026,True,0
oxford,Wednesday 7 October 2026,False,0
oxford,Thursday 8 October 2026,False,0
oxford,Friday 9 October 2026,False,0
oxford,Saturday 10 October 2026,False,0
oxford,Sunday 11 October 2026,False,0
oxfordshire,Monday 21 September 2026,False,0
oxfordshire,Tuesday 22 September 2026,False,0
oxfordshire,Wednesday 23 September 2026,True,0
oxfordshire,Thursday 24 September 2026,True,0
oxfordshire,Friday 25 September 2026,True,0
oxfordshire,Saturday 26 September 2026,True,0
oxfordshire,Sunday 27 September 2026,True,0
oxfordshire,Monday 28 September 2026,True,0
oxfordshire,Tuesday 29 September 2026,True,0
oxfordshire,Wednesday 30 September 2026,True,0
oxfordshire,Thursday 1 October 2026,True,0
oxfordshire,Friday 2 October 2026,True,0
oxfordshire,Saturday 3 October 2026,True,0
oxfordshire,Sunday 4 October 2026,True,0
oxfordshire,Monday 5 October 2026,True,0
oxfordshire,Tuesday 6 October 2026,True,0
oxfordshire,Wednesday 7 October 2026,False,0
oxfordshire,Thursday 8 October 2026,False,0
oxfordshire,Friday 9 October 2026,False,0
oxfordshire,Saturday 10 October 2026,False,0
oxfordshire,Sunday 11 October 2026,False,0
london-paddington,Monday 21 September 2026,False,0
london-paddington,Tuesday 22 September 2026,False,0
london-paddington,Wednesday 23 September 2026,True,0
london-paddington,Thursday 24 September 2026,True,2
london-paddington,Friday 25 September 2026,True,3
london-paddington,Saturday 26 September 2026,True,0
london-paddington,Sunday 27 September 2026,True,0
london-paddington,Monday 28 September 2026,True,1
london-paddington,Tuesday 29 September 2026,True,3
london-paddington,Wednesday 30 September 2026,True,5
london-paddington,Thursday 1 October 2026,True,4
london-paddington,Friday 2 October 2026,True,8
london-paddington,Saturday 3 October 2026,True,0
london-paddington,Sunday 4 October 2026,True,0
london-paddington,Monday 5 October 2026,True,5
london-paddington,Tuesday 6 October 2026,True,5
london-paddington,Wednesday 7 October 2026,False,0
london-paddington,Thursday 8 October 2026,False,0
london-paddington,Friday 9 October 2026,False,0
london-paddington,Saturday 10 October 2026,False,0
london-paddington,Sunday 11 October 2026,False,0
plymouth,Monday 21 September 2026,False,0
plymouth,Tuesday 22 September 2026,False,0
plymouth,Wednesday 23 September 2026,True,0
plymouth,Thursday 24 September 2026,True,0
plymouth,Friday 25 September 2026,True,0
plymouth,Saturday 26 September 2026,True,0
plymouth,Sunday 27 September 2026,True,0
plymouth,Monday 28 September 2026,True,5
plymouth,Tuesday 29 September 2026,True,8
plymouth,Wednesday 30 September 2026,True,0
plymouth,Thursday 1 October 2026,True,2
plymouth,Friday 2 October 2026,True,0
plymouth,Saturday 3 October 2026,True,0
plymouth,Sunday 4 October 2026,True,0
plymouth,Monday 5 October 2026,True,5
plymouth,Tuesday 6 October 2026,True,6
plymouth,Wednesday 7 October 2026,False,0
plymouth,Thursday 8 October 2026,False,0
plymouth,Friday 9 October 2026,False,0
plymouth,Saturday 10 October 2026,False,0
plymouth,Sunday 11 October 2026,False,0
portsmouth,Monday 21 September 2026,False,0
portsmouth,Tuesday 22 September 2026,False,0
portsmouth,Wednesday 23 September 2026,True,0
portsmouth,Thursday 24 September 2026,True,0
portsmouth,Friday 25 September 2026,True,0
portsmouth,Saturday 26 September 2026,True,0
portsmouth,Sunday 27 September 2026,True,0
portsmouth,Monday 28 September 2026,True,4
portsmouth,Tuesday 29 September 2026,True,0
portsmouth,Wednesday 30 September 2026,True,4
portsmouth,Thursday 1 October 2026,True,0
portsmouth,Friday 2 October 2026,True,0
portsmouth,Saturday 3 October 2026,True,0
portsmouth,Sunday 4 October 2026,True,0
portsmouth,Monday 5 October 2026,True,10
portsmouth,Tuesday 6 October 2026,True,0
portsmouth,Wednesday 7 October 2026,False,0
portsmouth,Thursday 8 October 2026,False,0
portsmouth,Friday 9 October 2026,False,0
portsmouth,Saturday 10 October 2026,False,0
portsmouth,Sunday 11 October 2026,False,0
preston,Monday 21 September 2026,False,0
preston,Tuesday 22 September 2026,False,0
preston,Wednesday 23 September 2026,True,0
preston,Thursday 24 September 2026,True,0
preston,Friday 25 September 2026,True,0
preston,Saturday 26 September 2026,True,0
preston,Sunday 27 September 2026,True,0
preston,Monday 28 September 2026,True,0
preston,Tuesday 29 September 2026,True,2
preston,Wednesday 30 September 2026,True,7
preston,Thursday 1 October 2026,True,0
preston,Friday 2 October 2026,True,0
preston,Saturday 3 October 2026,True,0
preston,Sunday 4 October 2026,True,0
preston,Monday 5 October 2026,True,0
preston,Tuesday 6 October 2026,True,6
preston,Wednesday 7 October 2026,False,0
preston,Thursday 8 October 2026,False,0
preston,Friday 9 October 2026,False,0
preston,Saturday 10 October 2026,False,0
preston,Sunday 11 October 2026,False,0
reading,Monday 21 September 2026,False,0
reading,Tuesday 22 September 2026,False,0
reading,Wednesday 23 September 2026,True,0
reading,Thursday 24 September 2026,True,0
reading,Friday 25 September 2026,True,1
reading,Saturday 26 September 2026,True,0
reading,Sunday 27 September 2026,True,0
reading,Monday 28 September 2026,True,0
reading,Tuesday 29 September 2026,True,1
reading,Wednesday 30 September 2026,True,0
reading,Thursday 1 October 2026,True,5
reading,Friday 2 October 2026,True,3
reading,Saturday 3 October 2026,True,0
reading,Sunday 4 October 2026,True,0
reading,Monday 5 October 2026,True,0
reading,Tuesday 6 October 2026,True,2
reading,Wednesday 7 October 2026,False,0
reading,Thursday 8 October 2026,False,0
reading,Friday 9 October 2026,False,0
reading,Saturday 10 October 2026,False,0
reading,Sunday 11 October 2026,False,0
rugby,Monday 21 September 2026,False,0
rugby,Tuesday 22 September 2026,False,0
rugby,Wednesday 23 September 2026,True,0
rugby,Thursday 24 September 2026,True,0
rugby,Friday 25 September 2026,True,0
rugby,Saturday 26 September 2026,True,0
rugby,Sunday 27 September 2026,True,0
rugby,Monday 28 September 2026,True,0
rugby,Tuesday 29 September 2026,True,0
rugby,Wednesday 30 September 2026,True,2
rugby,Thursday 1 October 2026,True,2
rugby,Friday 2 October 2026,True,2
rugby,Saturday 3 October 2026,True,0
rugby,Sunday 4 October 2026,True,0
rugby,Monday 5 October 2026,True,0
rugby,Tuesday 6 October 2026,True,2
rugby,Wednesday 7 October 2026,False,0
rugby,Thursday 8 October 2026,False,0
rugby,Friday 9 October 2026,False,0
rugby,Saturday 10 October 2026,False,0
rugby,Sunday 11 October 2026,False,0
sheffield,Monday 21 September 2026,False,0
sheffield,Tuesday 22 September 2026,False,0
sheffield,Wednesday 23 September 2026,True,0
sheffield,Thursday 24 September 2026,True,3
sheffield,Friday 25 September 2026,True,3
sheffield,Saturday 26 September 2026,True,0
sheffield,Sunday 27 September 2026,True,0
sheffield,Monday 28 September 2026,True,6
sheffield,Tuesday 29 September 2026,True,0
sheffield,Wednesday 30 September 2026,True,8
sheffield,Thursday 1 October 2026,True,4
sheffield,Friday 2 October 2026,True,4
sheffield,Saturday 3 October 2026,True,0
sheffield,Sunday 4 October 2026,True,0
sheffield,Monday 5 October 2026,True,7
sheffield,Tuesday 6 October 2026,True,4
sheffield,Wednesday 7 October 2026,False,0
sheffield,Thursday 8 October 2026,False,0
sheffield,Friday 9 October 2026,False,0
sheffield,Saturday 10 October 2026,False,0
sheffield,Sunday 11 October 2026,False,0
shipley,Monday 21 September 2026,False,0
shipley,Tuesday 22 September 2026,False,0
shipley,Wednesday 23 September 2026,True,0
shipley,Thursday 24 September 2026,True,0
shipley,Friday 25 September 2026,True,0
shipley,Saturday 26 September 2026,True,0
shipley,Sunday 27 September 2026,True,0
shipley,Monday 28 September 2026,True,2
shipley,Tuesday 29 September 2026,True,0
shipley,Wednesday 30 September 2026,True,0
shipley,Thursday 1 October 2026,True,2
shipley,Friday 2 October 2026,True,0
shipley,Saturday 3 October 2026,True,0
shipley,Sunday 4 October 2026,True,0
shipley,Monday 5 October 2026,True,4
shipley,Tuesday 6 October 2026,True,0
shipley,Wednesday 7 October 2026,False,0
shipley,Thursday 8 October 2026,False,0
shipley,Friday 9 October 2026,False,0
shipley,Saturday 10 October 2026,False,0
shipley,Sunday 11 October 2026,False,0
shoreditch,Monday 21 September 2026,False,0
shoreditch,Tuesday 22 September 2026,False,0
shoreditch,Wednesday 23 September 2026,True,0
shoreditch,Thursday 24 September 2026,True,0
shoreditch,Friday 25 September 2026,True,0
shoreditch,Saturday 26 September 2026,True,0
shoreditch,Sunday 27 September 2026,True,0
shoreditch,Monday 28 September 2026,True,0
shoreditch,Tuesday 29 September 2026,True,2
shoreditch,Wednesday 30 September 2026,True,0
shoreditch,Thursday 1 October 2026,True,0
shoreditch,Friday 2 October 2026,True,5
shoreditch,Saturday 3 October 2026,True,0
shoreditch,Sunday 4 October 2026,True,0
shoreditch,Monday 5 October 2026,True,0
shoreditch,Tuesday 6 October 2026,True,4
shoreditch,Wednesday 7 October 2026,False,0
shoreditch,Thursday 8 October 2026,False,0
shoreditch,Friday 9 October 2026,False,0
shoreditch,Saturday 10 October 2026,False,0
shoreditch,Sunday 11 October 2026,False,0
shrewsbury,Monday 21 September 2026,False,0
shrewsbury,Tuesday 22 September 2026,False,0
shrewsbury,Wednesday 23 September 2026,True,0
shrewsbury,Thursday 24 September 2026,True,0
shrewsbury,Friday 25 September 2026,True,0
shrewsbury,Saturday 26 September 2026,True,0
shrewsbury,Sunday 27 September 2026,True,0
shrewsbury,Monday 28 September 2026,True,1
shrewsbury,Tuesday 29 September 2026,True,0
shrewsbury,Wednesday 30 September 2026,True,0
shrewsbury,Thursday 1 October 2026,True,1
shrewsbury,Friday 2 October 2026,True,2
shrewsbury,Saturday 3 October 2026,True,0
shrewsbury,Sunday 4 October 2026,True,0
shrewsbury,Monday 5 October 2026,True,9
shrewsbury,Tuesday 6 October 2026,True,7
shrewsbury,Wednesday 7 October 2026,False,0
shrewsbury,Thursday 8 October 2026,False,0
shrewsbury,Friday 9 October 2026,False,0
shrewsbury,Saturday 10 October 2026,False,0
shrewsbury,Sunday 11 October 2026,False,0
st-albans,Monday 21 September 2026,False,0
st-albans,Tuesday 22 September 2026,False,0
st-albans,Wednesday 23 September 2026,True,0
st-albans,Thursday 24 September 2026,True,2
st-albans,Friday 25 September 2026,True,0
st-albans,Saturday 26 September 2026,True,0
st-albans,Sunday 27 September 2026,True,0
st-albans,Monday 28 September 2026,True,7
st-albans,Tuesday 29 September 2026,True,4
st-albans,Wednesday 30 September 2026,True,4
st-albans,Thursday 1 October 2026,True,6
st-albans,Friday 2 October 2026,True,4
st-albans,Saturday 3 October 2026,True,0
st-albans,Sunday 4 October 2026,True,0
st-albans,Monday 5 October 2026,True,7
st-albans,Tuesday 6 October 2026,True,1
st-albans,Wednesday 7 October 2026,False,0
st-albans,Thursday 8 October 2026,False,0
st-albans,Friday 9 October 2026,False,0
st-albans,Saturday 10 October 2026,False,0
st-albans,Sunday 11 October 2026,False,0
stockley-park,Monday 21 September 2026,False,0
stockley-park,Tuesday 22 September 2026,False,0
stockley-park,Wednesday 23 September 2026,True,0
stockley-park,Thursday 24 September 2026,True,0
stockley-park,Friday 25 September 2026,True,0
stockley-park,Saturday 26 September 2026,True,0
stockley-park,Sunday 27 September 2026,True,0
stockley-park,Monday 28 September 2026,True,0
stockley-park,Tuesday 29 September 2026,True,0
stockley-park,Wednesday 30 September 2026,True,0
stockley-park,Thursday 1 October 2026,True,0
stockley-park,Friday 2 October 2026,True,0
stockley-park,Saturday 3 October 2026,True,0
stockley-park,Sunday 4 October 2026,True,0
stockley-park,Monday 5 October 2026,True,0
stockley-park,Tuesday 6 October 2026,True,0
stockley-park,Wednesday 7 October 2026,False,0
stockley-park,Thursday 8 October 2026,False,0
stockley-park,Friday 9 October 2026,False,0
stockley-park,Saturday 10 October 2026,False,0
stockley-park,Sunday 11 October 2026,False,0
stoke-poges,Monday 21 September 2026,False,0
stoke-poges,Tuesday 22 September 2026,False,0
stoke-poges,Wednesday 23 September 2026,True,0
stoke-poges,Thursday 24 September 2026,True,0
stoke-poges,Friday 25 September 2026,True,0
stoke-poges,Saturday 26 September 2026,True,0
stoke-poges,Sunday 27 September 2026,True,0
stoke-poges,Monday 28 September 2026,True,0
stoke-poges,Tuesday 29 September 2026,True,1
stoke-poges,Wednesday 30 September 2026,True,2
stoke-poges,Thursday 1 October 2026,True,5
stoke-poges,Friday 2 October 2026,True,4
stoke-poges,Saturday 3 October 2026,True,0
stoke-poges,Sunday 4 October 2026,True,0
stoke-poges,Monday 5 October 2026,True,2
stoke-poges,Tuesday 6 October 2026,True,6
stoke-poges,Wednesday 7 October 2026,False,0
stoke-poges,Thursday 8 October 2026,False,0
stoke-poges,Friday 9 October 2026,False,0
stoke-poges,Saturday 10 October 2026,False,0
stoke-poges,Sunday 11 October 2026,False,0
sunbury,Monday 21 September 2026,False,0
sunbury,Tuesday 22 September 2026,False,0
sunbury,Wednesday 23 September 2026,True,0
sunbury,Thursday 24 September 2026,True,0
sunbury,Friday 25 September 2026,True,0
sunbury,Saturday 26 September 2026,True,0
sunbury,Sunday 27 September 2026,True,0
sunbury,Monday 28 September 2026,True,0
sunbury,Tuesday 29 September 2026,True,0
